timestamp,metric_type,latency_ms,id
1764247927,image_processing_latency,177.08110809326172,risk_1
1764247928,image_processing_latency,145.9329128265381,risk_2
1764247929,image_processing_latency,159.0712070465088,risk_3
1764247930,image_processing_latency,159.86943244934082,risk_4
1764247931,image_processing_latency,168.3499813079834,risk_5
1764247932,image_processing_latency,143.7523365020752,risk_6
1764247933,image_processing_latency,160.93039512634277,risk_7
1764247934,image_processing_latency,159.82866287231445,risk_8
1764247935,image_processing_latency,145.4463005065918,risk_9
1764247936,image_processing_latency,144.55509185791016,risk_10
1764247937,image_processing_latency,167.48762130737305,risk_11
1764247938,image_processing_latency,159.79790687561035,risk_12
1764247939,image_processing_latency,168.8096523284912,risk_13
1764247940,image_processing_latency,160.98451614379883,risk_14
1764247941,image_processing_latency,154.9069881439209,risk_15
1764247942,image_processing_latency,160.67051887512207,risk_16
1764247943,image_processing_latency,160.89606285095215,risk_17
1764247944,image_processing_latency,161.40055656433105,risk_18
1764247945,image_processing_latency,158.98990631103516,risk_19
1764247946,image_processing_latency,161.163330078125,risk_20
1764247947,image_processing_latency,144.17600631713867,risk_21
1764247948,image_processing_latency,140.24710655212402,risk_22
1764247948,yolo_latency,71.26665115356445,yolo_1
1764247949,image_processing_latency,144.27661895751953,risk_23
1764247950,image_processing_latency,141.4496898651123,risk_24
1764247951,image_processing_latency,142.56024360656738,risk_25
1764247952,image_processing_latency,142.32349395751953,risk_26
1764247953,yolo_latency,39.45183753967285,yolo_2
1764247953,image_processing_latency,141.83378219604492,risk_27
1764247954,image_processing_latency,141.31975173950195,risk_28
1764247955,image_processing_latency,142.12918281555176,risk_29
1764247956,image_processing_latency,142.2421932220459,risk_30
1764247957,image_processing_latency,141.66975021362305,risk_31
1764247957,yolo_latency,35.29238700866699,yolo_3
1764247958,image_processing_latency,142.3165798187256,risk_32
1764247959,image_processing_latency,141.74270629882812,risk_33
1764247960,image_processing_latency,142.56739616394043,risk_34
1764247961,image_processing_latency,144.47259902954102,risk_35
1764247962,image_processing_latency,141.96181297302246,risk_36
1764247962,yolo_latency,40.276288986206055,yolo_4
1764247963,image_processing_latency,171.60296440124512,risk_37
1764247964,image_processing_latency,142.8835391998291,risk_38
1764247965,image_processing_latency,142.6091194152832,risk_39
1764247966,image_processing_latency,141.95489883422852,risk_40
1764247967,image_processing_latency,141.7374610900879,risk_41
1764247968,image_processing_latency,142.22383499145508,risk_42
1764247969,image_processing_latency,142.1945095062256,risk_43
1764247970,image_processing_latency,157.1965217590332,risk_44
1764247971,image_processing_latency,159.8656177520752,risk_45
1764247972,image_processing_latency,160.02655029296875,risk_46
1764247973,image_processing_latency,161.59868240356445,risk_47
1764247973,yolo_latency,43.764352798461914,yolo_5
1764247974,image_processing_latency,160.8574390411377,risk_48
1764247975,image_processing_latency,161.02313995361328,risk_49
1764247976,image_processing_latency,143.14794540405273,risk_50
1764247977,image_processing_latency,142.93146133422852,risk_51
1764247978,image_processing_latency,149.31511878967285,risk_52
1764247979,image_processing_latency,153.34057807922363,risk_53
1764247980,image_processing_latency,149.09648895263672,risk_54
1764247981,image_processing_latency,142.37356185913086,risk_55
1764247982,image_processing_latency,142.0426368713379,risk_56
1764247983,image_processing_latency,141.05963706970215,risk_57
1764247984,image_processing_latency,142.66657829284668,risk_58
1764247985,image_processing_latency,151.5371799468994,risk_59
1764247986,image_processing_latency,142.39883422851562,risk_60
1764247987,image_processing_latency,148.32711219787598,risk_61
1764247988,image_processing_latency,149.31440353393555,risk_62
1764247989,image_processing_latency,150.3157615661621,risk_63
1764247990,image_processing_latency,148.6530303955078,risk_64
1764247991,image_processing_latency,149.89328384399414,risk_65
1764247992,image_processing_latency,148.6647129058838,risk_66
1764247993,image_processing_latency,149.46627616882324,risk_67
1764247994,image_processing_latency,149.16610717773438,risk_68
1764247995,image_processing_latency,148.20432662963867,risk_69
1764247996,image_processing_latency,162.96672821044922,risk_70
1764247997,image_processing_latency,165.66157341003418,risk_71
1764247998,image_processing_latency,165.31109809875488,risk_72
1764247999,image_processing_latency,168.9445972442627,risk_73
1764248000,image_processing_latency,165.82965850830078,risk_74
1764248001,image_processing_latency,169.22616958618164,risk_75
1764248002,image_processing_latency,173.33531379699707,risk_76
1764248003,image_processing_latency,165.94862937927246,risk_77
1764248004,image_processing_latency,160.1736545562744,risk_78
1764248005,image_processing_latency,160.59064865112305,risk_79
1764248006,image_processing_latency,150.36582946777344,risk_80
1764248007,image_processing_latency,143.74971389770508,risk_81
1764248008,image_processing_latency,148.82755279541016,risk_82
