timestamp,metric_type,latency_ms,id
1764248630,image_processing_latency,167.9832935333252,risk_1
1764248631,image_processing_latency,158.02764892578125,risk_2
1764248632,image_processing_latency,160.24422645568848,risk_3
1764248633,image_processing_latency,159.56616401672363,risk_4
1764248634,image_processing_latency,157.14478492736816,risk_5
1764248635,image_processing_latency,158.1556797027588,risk_6
1764248636,image_processing_latency,157.14383125305176,risk_7
1764248637,image_processing_latency,158.2958698272705,risk_8
1764248638,image_processing_latency,160.33077239990234,risk_9
1764248639,image_processing_latency,158.76150131225586,risk_10
1764248640,image_processing_latency,163.41638565063477,risk_11
1764248641,image_processing_latency,139.26005363464355,risk_12
1764248642,image_processing_latency,138.39101791381836,risk_13
1764248643,image_processing_latency,139.0547752380371,risk_14
1764248644,image_processing_latency,157.26828575134277,risk_15
1764248645,image_processing_latency,178.88879776000977,risk_16
1764248646,image_processing_latency,176.33771896362305,risk_17
1764248647,image_processing_latency,172.40428924560547,risk_18
1764248648,image_processing_latency,167.84405708312988,risk_19
1764248649,image_processing_latency,157.92012214660645,risk_20
1764248650,image_processing_latency,157.6676368713379,risk_21
1764248650,yolo_latency,72.31926918029785,yolo_1
1764248651,image_processing_latency,157.36722946166992,risk_22
1764248652,image_processing_latency,156.04662895202637,risk_23
1764248653,image_processing_latency,158.2784652709961,risk_24
1764248654,image_processing_latency,174.47710037231445,risk_25
1764248654,yolo_latency,39.82281684875488,yolo_2
1764248655,image_processing_latency,148.35476875305176,risk_26
1764248656,image_processing_latency,139.7225856781006,risk_27
1764248657,image_processing_latency,138.6270523071289,risk_28
1764248658,image_processing_latency,138.01836967468262,risk_29
1764248658,yolo_latency,40.60506820678711,yolo_3
1764248659,image_processing_latency,139.96100425720215,risk_30
1764248660,image_processing_latency,138.33928108215332,risk_31
1764248661,image_processing_latency,138.9455795288086,risk_32
1764248662,image_processing_latency,138.72075080871582,risk_33
1764248663,image_processing_latency,139.1618251800537,risk_34
1764248663,yolo_latency,39.17264938354492,yolo_4
1764248664,image_processing_latency,138.54193687438965,risk_35
1764248665,image_processing_latency,138.79656791687012,risk_36
1764248666,image_processing_latency,138.06486129760742,risk_37
1764248667,image_processing_latency,139.50467109680176,risk_38
1764248668,image_processing_latency,140.17987251281738,risk_39
1764248669,image_processing_latency,162.83178329467773,risk_40
1764248670,image_processing_latency,138.66257667541504,risk_41
1764248671,image_processing_latency,139.64509963989258,risk_42
1764248672,image_processing_latency,140.4576301574707,risk_43
1764248673,image_processing_latency,140.54465293884277,risk_44
1764248674,image_processing_latency,138.4713649749756,risk_45
1764248674,yolo_latency,39.26253318786621,yolo_5
1764248675,image_processing_latency,159.6660614013672,risk_46
1764248676,image_processing_latency,165.435791015625,risk_47
1764248677,image_processing_latency,165.0395393371582,risk_48
1764248678,image_processing_latency,156.98790550231934,risk_49
1764248679,image_processing_latency,154.6468734741211,risk_50
1764248680,image_processing_latency,156.90279006958008,risk_51
1764248681,image_processing_latency,154.98638153076172,risk_52
1764248682,image_processing_latency,155.58457374572754,risk_53
1764248683,image_processing_latency,157.16981887817383,risk_54
1764248684,image_processing_latency,140.3026580810547,risk_55
1764248685,image_processing_latency,138.35883140563965,risk_56
1764248686,image_processing_latency,137.15529441833496,risk_57
1764248687,image_processing_latency,138.78536224365234,risk_58
1764248688,image_processing_latency,139.30439949035645,risk_59
1764248689,image_processing_latency,141.0963535308838,risk_60
1764248690,image_processing_latency,139.93430137634277,risk_61
