timestamp,metric_type,latency_ms,id
1763391629,image_processing_latency,157.34267234802246,risk_1
1763391630,image_processing_latency,123.44884872436523,risk_2
1763391631,image_processing_latency,124.48334693908691,risk_3
1763391632,image_processing_latency,135.00690460205078,risk_4
1763391633,image_processing_latency,136.60550117492676,risk_5
1763391634,image_processing_latency,135.32781600952148,risk_6
1763391635,image_processing_latency,137.76183128356934,risk_7
1763391636,image_processing_latency,134.2782974243164,risk_8
1763391637,image_processing_latency,133.24904441833496,risk_9
1763391638,image_processing_latency,136.9321346282959,risk_10
1763391639,image_processing_latency,137.28809356689453,risk_11
1763391640,image_processing_latency,103.26886177062988,risk_12
1763391641,image_processing_latency,120.03827095031738,risk_13
1763391642,image_processing_latency,103.48081588745117,risk_14
1763391643,image_processing_latency,123.18205833435059,risk_15
1763391644,image_processing_latency,135.21981239318848,risk_16
1763391645,image_processing_latency,132.01212882995605,risk_17
1763391646,image_processing_latency,134.28974151611328,risk_18
1763391647,image_processing_latency,135.53237915039062,risk_19
1763391648,image_processing_latency,133.9116096496582,risk_20
1763391649,image_processing_latency,133.9573860168457,risk_21
1763391650,image_processing_latency,133.6066722869873,risk_22
1763391650,yolo_latency,619.8947429656982,yolo_1
1763391651,image_processing_latency,132.93981552124023,risk_23
1763391652,image_processing_latency,130.6157112121582,risk_24
1763391653,image_processing_latency,134.46974754333496,risk_25
1763391654,image_processing_latency,134.7975730895996,risk_26
1763391654,yolo_latency,491.3978576660156,yolo_2
1763391655,image_processing_latency,115.03267288208008,risk_27
1763391656,image_processing_latency,122.78056144714355,risk_28
1763391657,image_processing_latency,115.59677124023438,risk_29
1763391658,image_processing_latency,121.55985832214355,risk_30
1763391659,image_processing_latency,133.69274139404297,risk_31
1763391659,yolo_latency,504.2598247528076,yolo_3
1763391660,image_processing_latency,135.21647453308105,risk_32
1763391661,image_processing_latency,130.6171417236328,risk_33
1763391662,image_processing_latency,129.95147705078125,risk_34
1763391663,image_processing_latency,133.6507797241211,risk_35
1763391664,yolo_latency,522.3221778869629,yolo_4
1763391664,image_processing_latency,130.3696632385254,risk_36
1763391665,image_processing_latency,131.0124397277832,risk_37
1763391666,image_processing_latency,134.5534324645996,risk_38
1763391667,image_processing_latency,133.5604190826416,risk_39
1763391668,image_processing_latency,130.76043128967285,risk_40
1763391669,image_processing_latency,130.16939163208008,risk_41
1763391670,image_processing_latency,102.9052734375,risk_42
1763391671,image_processing_latency,121.3676929473877,risk_43
1763391672,image_processing_latency,110.44955253601074,risk_44
1763391673,image_processing_latency,103.75666618347168,risk_45
1763391674,image_processing_latency,121.58942222595215,risk_46
1763391675,yolo_latency,496.7072010040283,yolo_5
1763391675,image_processing_latency,130.90252876281738,risk_47
1763391676,image_processing_latency,132.88640975952148,risk_48
1763391677,image_processing_latency,131.67166709899902,risk_49
1763391678,image_processing_latency,130.93972206115723,risk_50
1763391679,image_processing_latency,130.67626953125,risk_51
1763391680,image_processing_latency,131.08110427856445,risk_52
1763391681,image_processing_latency,130.6610107421875,risk_53
1763391682,image_processing_latency,132.65538215637207,risk_54
1763391683,image_processing_latency,130.83148002624512,risk_55
1763391684,image_processing_latency,131.52432441711426,risk_56
1763391685,image_processing_latency,112.35427856445312,risk_57
1763391686,image_processing_latency,118.65901947021484,risk_58
1763391687,image_processing_latency,105.45897483825684,risk_59
1763391688,image_processing_latency,111.32311820983887,risk_60
1763391689,image_processing_latency,121.94180488586426,risk_61
