timestamp,metric_type,latency_ms,id
1764246725,image_processing_latency,212.96191215515137,risk_1
1764246726,image_processing_latency,134.37891006469727,risk_2
1764246727,image_processing_latency,132.85303115844727,risk_3
1764246728,image_processing_latency,134.18889045715332,risk_4
1764246729,image_processing_latency,182.27577209472656,risk_5
1764246730,image_processing_latency,146.61216735839844,risk_6
1764246731,image_processing_latency,146.71063423156738,risk_7
1764246732,image_processing_latency,141.69645309448242,risk_8
1764246733,image_processing_latency,147.2947597503662,risk_9
1764246734,image_processing_latency,134.4430446624756,risk_10
1764246735,image_processing_latency,134.06825065612793,risk_11
1764246736,image_processing_latency,151.9620418548584,risk_12
1764246737,image_processing_latency,143.50295066833496,risk_13
1764246738,image_processing_latency,142.10200309753418,risk_14
1764246739,image_processing_latency,131.42037391662598,risk_15
1764246740,image_processing_latency,130.15270233154297,risk_16
1764246741,image_processing_latency,130.5527687072754,risk_17
1764246742,image_processing_latency,131.42681121826172,risk_18
1764246743,image_processing_latency,130.55086135864258,risk_19
1764246744,image_processing_latency,130.02467155456543,risk_20
1764246745,image_processing_latency,131.5464973449707,risk_21
1764246746,image_processing_latency,131.44588470458984,risk_22
1764246747,image_processing_latency,130.01489639282227,risk_23
1764246748,image_processing_latency,131.29162788391113,risk_24
1764246749,image_processing_latency,130.72967529296875,risk_25
1764246750,image_processing_latency,129.74071502685547,risk_26
1764246751,image_processing_latency,130.4941177368164,risk_27
1764246752,image_processing_latency,128.53193283081055,risk_28
1764246753,image_processing_latency,148.79488945007324,risk_29
1764246754,image_processing_latency,131.05320930480957,risk_30
1764246755,image_processing_latency,129.27007675170898,risk_31
1764246756,image_processing_latency,129.06885147094727,risk_32
1764246757,image_processing_latency,130.28240203857422,risk_33
1764246758,image_processing_latency,129.88018989562988,risk_34
1764246759,image_processing_latency,129.3797492980957,risk_35
1764246760,image_processing_latency,129.4851303100586,risk_36
1764246761,image_processing_latency,128.87287139892578,risk_37
1764246762,image_processing_latency,130.43808937072754,risk_38
1764246763,image_processing_latency,129.88662719726562,risk_39
1764246764,image_processing_latency,129.2898654937744,risk_40
1764246765,image_processing_latency,131.6218376159668,risk_41
1764246766,image_processing_latency,133.32653045654297,risk_42
1764246767,image_processing_latency,131.78777694702148,risk_43
1764246768,image_processing_latency,131.46305084228516,risk_44
1764246769,image_processing_latency,126.54256820678711,risk_45
1764246770,image_processing_latency,130.38992881774902,risk_46
1764246771,image_processing_latency,131.03747367858887,risk_47
1764246772,image_processing_latency,151.73912048339844,risk_48
1764246773,image_processing_latency,128.88264656066895,risk_49
1764246774,image_processing_latency,129.6677589416504,risk_50
1764246775,image_processing_latency,146.38161659240723,risk_51
1764246776,image_processing_latency,130.62691688537598,risk_52
1764246777,image_processing_latency,130.86366653442383,risk_53
1764246778,image_processing_latency,130.15389442443848,risk_54
1764246779,image_processing_latency,130.92279434204102,risk_55
1764246780,image_processing_latency,130.83767890930176,risk_56
1764246781,image_processing_latency,126.21474266052246,risk_57
1764246782,image_processing_latency,128.5727024078369,risk_58
1764246783,image_processing_latency,130.4020881652832,risk_59
1764246784,image_processing_latency,131.14047050476074,risk_60
1764246785,image_processing_latency,129.7314167022705,risk_61
1764246786,image_processing_latency,130.24020195007324,risk_62
1764246787,image_processing_latency,128.7531852722168,risk_63
1764246788,image_processing_latency,130.09357452392578,risk_64
1764246789,image_processing_latency,129.6854019165039,risk_65
1764246790,image_processing_latency,128.65090370178223,risk_66
1764246791,image_processing_latency,129.5619010925293,risk_67
1764246792,image_processing_latency,129.70709800720215,risk_68
1764246793,image_processing_latency,130.12170791625977,risk_69
1764246794,image_processing_latency,128.84807586669922,risk_70
1764246795,image_processing_latency,131.6077709197998,risk_71
1764246796,image_processing_latency,131.5305233001709,risk_72
1764246797,image_processing_latency,130.2356719970703,risk_73
1764246798,image_processing_latency,131.14547729492188,risk_74
1764246799,image_processing_latency,129.78148460388184,risk_75
1764246800,image_processing_latency,130.65600395202637,risk_76
1764246801,image_processing_latency,130.19418716430664,risk_77
1764246802,image_processing_latency,128.3266544342041,risk_78
1764246803,image_processing_latency,130.5091381072998,risk_79
1764246804,image_processing_latency,130.26666641235352,risk_80
1764246805,image_processing_latency,129.24599647521973,risk_81
1764246806,image_processing_latency,131.02197647094727,risk_82
1764246807,image_processing_latency,131.03437423706055,risk_83
1764246808,image_processing_latency,130.44071197509766,risk_84
1764246809,image_processing_latency,132.62081146240234,risk_85
1764246810,image_processing_latency,130.77116012573242,risk_86
1764246811,image_processing_latency,131.50286674499512,risk_87
1764246812,image_processing_latency,130.79285621643066,risk_88
1764246813,image_processing_latency,128.97968292236328,risk_89
1764246814,image_processing_latency,130.61165809631348,risk_90
1764246815,image_processing_latency,129.19092178344727,risk_91
1764246816,image_processing_latency,130.42926788330078,risk_92
1764246817,image_processing_latency,129.97865676879883,risk_93
1764246818,image_processing_latency,129.2574405670166,risk_94
1764246819,image_processing_latency,129.8389434814453,risk_95
1764246820,image_processing_latency,129.99987602233887,risk_96
1764246821,image_processing_latency,129.84180450439453,risk_97
1764246822,image_processing_latency,130.24401664733887,risk_98
1764246823,image_processing_latency,130.2785873413086,risk_99
1764246824,image_processing_latency,131.3607692718506,risk_100
1764246825,image_processing_latency,131.150484085083,risk_101
1764246826,image_processing_latency,132.15184211730957,risk_102
1764246827,image_processing_latency,130.31649589538574,risk_103
1764246828,image_processing_latency,130.0985813140869,risk_104
1764246829,image_processing_latency,129.9118995666504,risk_105
1764246830,image_processing_latency,129.4882297515869,risk_106
1764246831,image_processing_latency,132.38096237182617,risk_107
1764246832,image_processing_latency,129.3203830718994,risk_108
1764246833,image_processing_latency,128.66640090942383,risk_109
1764246834,image_processing_latency,129.86445426940918,risk_110
1764246835,image_processing_latency,128.18217277526855,risk_111
1764246836,image_processing_latency,129.7285556793213,risk_112
1764246837,image_processing_latency,129.55188751220703,risk_113
1764246838,image_processing_latency,139.83464241027832,risk_114
1764246839,image_processing_latency,142.4124240875244,risk_115
1764246840,image_processing_latency,146.05188369750977,risk_116
1764246841,image_processing_latency,142.136812210083,risk_117
1764246842,image_processing_latency,143.05615425109863,risk_118
1764246843,image_processing_latency,139.9087905883789,risk_119
1764246844,image_processing_latency,139.96624946594238,risk_120
1764246845,image_processing_latency,140.72084426879883,risk_121
1764246846,image_processing_latency,140.6717300415039,risk_122
1764246847,image_processing_latency,140.95306396484375,risk_123
1764246848,image_processing_latency,140.0747299194336,risk_124
1764246849,image_processing_latency,140.7144069671631,risk_125
1764246850,image_processing_latency,140.85125923156738,risk_126
1764246851,image_processing_latency,140.41423797607422,risk_127
1764246852,image_processing_latency,140.01226425170898,risk_128
1764246853,image_processing_latency,141.44301414489746,risk_129
1764246854,image_processing_latency,142.2431468963623,risk_130
1764246855,image_processing_latency,141.71457290649414,risk_131
1764246856,image_processing_latency,140.52724838256836,risk_132
1764246857,image_processing_latency,141.9985294342041,risk_133
1764246858,image_processing_latency,141.82496070861816,risk_134
1764246859,image_processing_latency,139.75238800048828,risk_135
1764246860,image_processing_latency,140.63024520874023,risk_136
1764246861,image_processing_latency,141.57772064208984,risk_137
1764246862,image_processing_latency,140.14840126037598,risk_138
1764246863,image_processing_latency,141.25442504882812,risk_139
1764246864,image_processing_latency,141.70551300048828,risk_140
1764246865,image_processing_latency,138.5324001312256,risk_141
1764246866,image_processing_latency,140.65837860107422,risk_142
1764246867,image_processing_latency,141.03245735168457,risk_143
1764246868,image_processing_latency,145.61891555786133,risk_144
1764246869,image_processing_latency,141.13497734069824,risk_145
1764246870,image_processing_latency,141.38317108154297,risk_146
1764246871,image_processing_latency,141.4186954498291,risk_147
1764246872,image_processing_latency,140.7458782196045,risk_148
1764246873,image_processing_latency,139.92905616760254,risk_149
1764246874,image_processing_latency,140.90514183044434,risk_150
1764246875,image_processing_latency,146.22139930725098,risk_151
1764246876,image_processing_latency,140.6421661376953,risk_152
1764246877,image_processing_latency,140.72227478027344,risk_153
1764246878,image_processing_latency,140.98644256591797,risk_154
1764246879,image_processing_latency,140.84124565124512,risk_155
1764246880,image_processing_latency,141.4780616760254,risk_156
1764246881,image_processing_latency,140.2449607849121,risk_157
1764246882,image_processing_latency,138.50784301757812,risk_158
1764246883,image_processing_latency,141.79730415344238,risk_159
1764246884,image_processing_latency,140.916109085083,risk_160
1764246885,image_processing_latency,141.13593101501465,risk_161
1764246886,image_processing_latency,141.38150215148926,risk_162
1764246887,image_processing_latency,140.56396484375,risk_163
1764246888,image_processing_latency,140.98525047302246,risk_164
1764246889,image_processing_latency,141.0520076751709,risk_165
1764246890,image_processing_latency,141.47424697875977,risk_166
1764246891,image_processing_latency,141.8616771697998,risk_167
1764246892,image_processing_latency,141.4015293121338,risk_168
1764246893,image_processing_latency,141.7088508605957,risk_169
1764246894,image_processing_latency,141.83783531188965,risk_170
1764246895,image_processing_latency,141.69549942016602,risk_171
1764246896,image_processing_latency,141.69859886169434,risk_172
1764246897,image_processing_latency,141.6785717010498,risk_173
1764246898,image_processing_latency,143.62692832946777,risk_174
1764246899,image_processing_latency,142.28296279907227,risk_175
1764246899,yolo_latency,94.86174583435059,yolo_1
1764246900,image_processing_latency,142.61174201965332,risk_176
1764246901,image_processing_latency,142.04049110412598,risk_177
