timestamp,metric_type,latency_ms,id
1763389918,image_processing_latency,141.8447494506836,risk_1
1763389919,image_processing_latency,115.72742462158203,risk_2
1763389920,image_processing_latency,98.2823371887207,risk_3
1763389921,image_processing_latency,96.51422500610352,risk_4
1763389922,image_processing_latency,96.66252136230469,risk_5
1763389923,image_processing_latency,98.45471382141113,risk_6
1763389924,image_processing_latency,116.55807495117188,risk_7
1763389925,image_processing_latency,119.45891380310059,risk_8
1763389926,image_processing_latency,117.10643768310547,risk_9
1763389927,image_processing_latency,116.96195602416992,risk_10
1763389928,image_processing_latency,117.4936294555664,risk_11
1763389929,image_processing_latency,117.36822128295898,risk_12
1763389930,image_processing_latency,116.34325981140137,risk_13
1763389931,image_processing_latency,113.68346214294434,risk_14
1763389932,image_processing_latency,116.22476577758789,risk_15
1763389933,image_processing_latency,113.20018768310547,risk_16
1763389934,image_processing_latency,112.62845993041992,risk_17
1763389935,image_processing_latency,116.70684814453125,risk_18
1763389936,image_processing_latency,96.60458564758301,risk_19
1763389937,image_processing_latency,146.63314819335938,risk_20
1763389938,image_processing_latency,96.5726375579834,risk_21
1763389939,image_processing_latency,117.38705635070801,risk_22
1763389940,image_processing_latency,113.46220970153809,risk_23
1763389941,image_processing_latency,117.56443977355957,risk_24
1763389942,image_processing_latency,115.94200134277344,risk_25
1763389943,image_processing_latency,113.79432678222656,risk_26
1763389944,image_processing_latency,120.23472785949707,risk_27
1763389945,image_processing_latency,119.92621421813965,risk_28
1763389946,image_processing_latency,112.81323432922363,risk_29
1763389947,image_processing_latency,116.86873435974121,risk_30
1763389948,image_processing_latency,119.61936950683594,risk_31
1763389949,image_processing_latency,113.18445205688477,risk_32
1763389950,image_processing_latency,127.95186042785645,risk_33
1763389951,image_processing_latency,96.98939323425293,risk_34
1763389952,image_processing_latency,132.59339332580566,risk_35
1763389953,image_processing_latency,107.14101791381836,risk_36
1763389954,image_processing_latency,117.65694618225098,risk_37
1763389955,image_processing_latency,114.3949031829834,risk_38
1763389956,image_processing_latency,115.13733863830566,risk_39
1763389957,image_processing_latency,118.14427375793457,risk_40
1763389958,image_processing_latency,113.5396957397461,risk_41
1763389959,image_processing_latency,110.25762557983398,risk_42
1763389960,image_processing_latency,117.03324317932129,risk_43
1763389961,image_processing_latency,96.16327285766602,risk_44
1763389962,image_processing_latency,117.41495132446289,risk_45
1763389963,image_processing_latency,112.74147033691406,risk_46
1763389964,image_processing_latency,128.204345703125,risk_47
1763389965,image_processing_latency,113.39783668518066,risk_48
1763389966,image_processing_latency,96.14205360412598,risk_49
1763389967,image_processing_latency,116.23239517211914,risk_50
1763389968,image_processing_latency,108.0327033996582,risk_51
1763389969,image_processing_latency,96.36640548706055,risk_52
1763389970,image_processing_latency,116.91641807556152,risk_53
1763389971,image_processing_latency,114.9287223815918,risk_54
1763389972,image_processing_latency,117.14339256286621,risk_55
1763389973,image_processing_latency,113.13915252685547,risk_56
1763389974,image_processing_latency,96.94242477416992,risk_57
1763389975,image_processing_latency,117.50388145446777,risk_58
1763389976,image_processing_latency,114.05515670776367,risk_59
1763389977,image_processing_latency,119.1706657409668,risk_60
1763389978,image_processing_latency,116.44697189331055,risk_61
1763389979,image_processing_latency,112.27035522460938,risk_62
1763389980,image_processing_latency,116.47462844848633,risk_63
1763389981,image_processing_latency,96.93288803100586,risk_64
1763389982,image_processing_latency,96.15492820739746,risk_65
1763389983,image_processing_latency,97.17106819152832,risk_66
1763389984,image_processing_latency,110.0001335144043,risk_67
1763389985,image_processing_latency,113.20090293884277,risk_68
1763389986,image_processing_latency,126.36232376098633,risk_69
1763389987,image_processing_latency,125.19025802612305,risk_70
1763389988,image_processing_latency,138.86380195617676,risk_71
1763389989,image_processing_latency,133.39471817016602,risk_72
1763389990,image_processing_latency,123.68416786193848,risk_73
1763389991,image_processing_latency,131.6816806793213,risk_74
