timestamp,metric_type,latency_ms,id
1762443397,image_processing_latency,113.5108470916748,risk_1
1762443398,image_processing_latency,87.86249160766602,risk_2
1762443399,image_processing_latency,92.80657768249512,risk_3
1762443400,image_processing_latency,88.8519287109375,risk_4
1762443401,image_processing_latency,87.55016326904297,risk_5
1762443402,image_processing_latency,88.2561206817627,risk_6
1762443403,image_processing_latency,88.54436874389648,risk_7
1762443404,image_processing_latency,90.00897407531738,risk_8
1762443405,image_processing_latency,90.1193618774414,risk_9
1762443406,image_processing_latency,91.73250198364258,risk_10
1762443407,image_processing_latency,88.23704719543457,risk_11
1762443408,image_processing_latency,85.67595481872559,risk_12
1762443409,image_processing_latency,106.90712928771973,risk_13
1762443410,image_processing_latency,90.11316299438477,risk_14
1762443411,image_processing_latency,84.69748497009277,risk_15
1762443412,image_processing_latency,106.2929630279541,risk_16
1762443413,image_processing_latency,83.94813537597656,risk_17
1762443414,image_processing_latency,103.12247276306152,risk_18
1762443415,image_processing_latency,110.50152778625488,risk_19
1762443416,image_processing_latency,84.73062515258789,risk_20
1762443417,image_processing_latency,105.21078109741211,risk_21
1762443418,image_processing_latency,84.58733558654785,risk_22
1762443419,image_processing_latency,90.2719497680664,risk_23
1762443420,image_processing_latency,86.5323543548584,risk_24
1762443421,image_processing_latency,83.88829231262207,risk_25
1762443422,image_processing_latency,92.4997329711914,risk_26
1762443423,image_processing_latency,87.5234603881836,risk_27
1762443424,image_processing_latency,88.33813667297363,risk_28
1762443425,image_processing_latency,101.8228530883789,risk_29
1762443426,image_processing_latency,91.93062782287598,risk_30
1762443427,image_processing_latency,96.13513946533203,risk_31
1762443428,image_processing_latency,92.49162673950195,risk_32
1762443429,image_processing_latency,93.10722351074219,risk_33
1762443430,image_processing_latency,89.60580825805664,risk_34
1762443431,image_processing_latency,94.48003768920898,risk_35
1762443432,image_processing_latency,91.90559387207031,risk_36
1762443433,image_processing_latency,88.23156356811523,risk_37
1762443434,image_processing_latency,93.95027160644531,risk_38
1762443435,image_processing_latency,92.15521812438965,risk_39
1762443436,image_processing_latency,89.85257148742676,risk_40
1762443437,image_processing_latency,89.48421478271484,risk_41
1762443438,image_processing_latency,94.21753883361816,risk_42
1762443439,image_processing_latency,92.31781959533691,risk_43
1762443440,image_processing_latency,92.82207489013672,risk_44
1762443441,image_processing_latency,96.0230827331543,risk_45
1762443442,image_processing_latency,84.74993705749512,risk_46
1762443443,image_processing_latency,98.79302978515625,risk_47
1762443444,image_processing_latency,97.59998321533203,risk_48
1762443445,image_processing_latency,83.95934104919434,risk_49
1762443446,image_processing_latency,94.69866752624512,risk_50
1762443447,image_processing_latency,91.49408340454102,risk_51
1762443448,image_processing_latency,91.6748046875,risk_52
1762443449,image_processing_latency,91.45498275756836,risk_53
1762443450,image_processing_latency,86.10177040100098,risk_54
1762443451,image_processing_latency,92.21959114074707,risk_55
1762443452,image_processing_latency,84.83648300170898,risk_56
1762443453,image_processing_latency,84.17439460754395,risk_57
1762443454,image_processing_latency,93.94121170043945,risk_58
1762443455,image_processing_latency,106.63032531738281,risk_59
1762443456,image_processing_latency,92.50116348266602,risk_60
1762443457,image_processing_latency,92.98563003540039,risk_61
1762443458,image_processing_latency,93.70827674865723,risk_62
1762443459,image_processing_latency,92.30422973632812,risk_63
1762443460,image_processing_latency,93.15323829650879,risk_64
1762443461,image_processing_latency,89.16521072387695,risk_65
1762443462,image_processing_latency,90.15393257141113,risk_66
1762443463,image_processing_latency,88.75656127929688,risk_67
1762443464,image_processing_latency,90.01851081848145,risk_68
1762443465,image_processing_latency,91.66121482849121,risk_69
1762443466,image_processing_latency,92.9710865020752,risk_70
1762443467,image_processing_latency,91.99643135070801,risk_71
1762443468,image_processing_latency,83.6179256439209,risk_72
1762443469,image_processing_latency,85.32309532165527,risk_73
1762443470,image_processing_latency,99.81441497802734,risk_74
1762443471,image_processing_latency,90.99984169006348,risk_75
1762443472,image_processing_latency,91.68219566345215,risk_76
1762443473,image_processing_latency,81.21800422668457,risk_77
1762443474,image_processing_latency,92.15688705444336,risk_78
1762443475,image_processing_latency,90.90232849121094,risk_79
1762443476,image_processing_latency,92.51737594604492,risk_80
1762443477,image_processing_latency,92.80943870544434,risk_81
1762443478,image_processing_latency,99.07770156860352,risk_82
1762443479,image_processing_latency,89.36285972595215,risk_83
1762443480,image_processing_latency,89.65802192687988,risk_84
1762443481,image_processing_latency,95.94845771789551,risk_85
1762443482,image_processing_latency,97.47195243835449,risk_86
1762443483,image_processing_latency,84.7313404083252,risk_87
1762443484,image_processing_latency,86.94338798522949,risk_88
1762443485,image_processing_latency,84.07306671142578,risk_89
1762443486,image_processing_latency,91.46499633789062,risk_90
1762443487,image_processing_latency,85.51192283630371,risk_91
1762443488,image_processing_latency,85.48307418823242,risk_92
1762443489,image_processing_latency,86.25149726867676,risk_93
1762443490,image_processing_latency,91.35961532592773,risk_94
1762443491,image_processing_latency,85.39748191833496,risk_95
1762443492,image_processing_latency,86.03119850158691,risk_96
1762443493,image_processing_latency,99.3809700012207,risk_97
1762443494,image_processing_latency,91.99404716491699,risk_98
1762443495,image_processing_latency,91.02821350097656,risk_99
1762443496,image_processing_latency,87.24117279052734,risk_100
1762443497,image_processing_latency,89.38121795654297,risk_101
1762443498,image_processing_latency,94.3458080291748,risk_102
1762443499,image_processing_latency,91.38941764831543,risk_103
1762443500,image_processing_latency,87.83411979675293,risk_104
1762443501,image_processing_latency,92.91768074035645,risk_105
1762443502,image_processing_latency,88.66643905639648,risk_106
1762443503,image_processing_latency,89.53666687011719,risk_107
1762443504,image_processing_latency,89.04886245727539,risk_108
1762443505,image_processing_latency,91.62402153015137,risk_109
1762443506,image_processing_latency,87.9054069519043,risk_110
1762443507,image_processing_latency,89.44511413574219,risk_111
1762443508,image_processing_latency,87.48340606689453,risk_112
1762443509,image_processing_latency,88.33622932434082,risk_113
1762443510,image_processing_latency,90.8956527709961,risk_114
1762443511,image_processing_latency,94.76423263549805,risk_115
1762443512,image_processing_latency,85.64281463623047,risk_116
1762443513,image_processing_latency,84.1226577758789,risk_117
1762443514,image_processing_latency,85.13522148132324,risk_118
1762443515,image_processing_latency,91.7060375213623,risk_119
1762443516,image_processing_latency,82.49998092651367,risk_120
1762443517,image_processing_latency,91.43376350402832,risk_121
1762443518,image_processing_latency,86.46917343139648,risk_122
1762443519,image_processing_latency,94.21467781066895,risk_123
1762443520,image_processing_latency,90.79265594482422,risk_124
1762443521,image_processing_latency,103.29937934875488,risk_125
1762443522,image_processing_latency,101.52029991149902,risk_126
1762443523,image_processing_latency,88.84716033935547,risk_127
1762443524,image_processing_latency,97.40185737609863,risk_128
1762443525,image_processing_latency,101.83978080749512,risk_129
1762443526,image_processing_latency,98.45614433288574,risk_130
1762443527,image_processing_latency,106.26506805419922,risk_131
1762443528,image_processing_latency,125.26154518127441,risk_132
1762443529,image_processing_latency,116.50300025939941,risk_133
1762443530,image_processing_latency,118.67475509643555,risk_134
1762443531,image_processing_latency,164.031982421875,risk_135
1762443532,image_processing_latency,161.13805770874023,risk_136
1762443533,image_processing_latency,151.00908279418945,risk_137
1762443534,image_processing_latency,207.5488567352295,risk_138
1762443535,image_processing_latency,182.0697784423828,risk_139
1762443536,image_processing_latency,182.00206756591797,risk_140
1762443537,image_processing_latency,185.83321571350098,risk_141
1762443538,image_processing_latency,193.8948631286621,risk_142
1762443539,image_processing_latency,206.0067653656006,risk_143
1762443540,image_processing_latency,197.9968547821045,risk_144
1762443541,image_processing_latency,204.56171035766602,risk_145
1762443542,image_processing_latency,294.35253143310547,risk_146
1762443543,image_processing_latency,292.18149185180664,risk_147
1762443544,image_processing_latency,452.5933265686035,risk_148
1762443545,image_processing_latency,282.73797035217285,risk_149
1762443546,image_processing_latency,206.39562606811523,risk_150
1762443547,image_processing_latency,182.60455131530762,risk_151
1762443548,image_processing_latency,186.1402988433838,risk_152
1762443549,image_processing_latency,204.44750785827637,risk_153
1762443550,image_processing_latency,207.95178413391113,risk_154
1762443551,image_processing_latency,205.07574081420898,risk_155
1762443552,image_processing_latency,441.32518768310547,risk_156
1762443553,image_processing_latency,268.80455017089844,risk_157
