mseyedkazemi@acnode10:/mnt/data$ kubectl get pods -n uc3 -o
wide
NAME                         READY   STATUS    RESTARTS     AGE   IP             NODE             NOMINATED NODE   READINESS GATES
sitl-10-76fbcc8d8b-fw8rk     1/1     Running   0            16m   10.244.2.82    acnode10.e4red   <none>           <none>
uc31-10-64b67f5df6-xfnsz     1/1     Running   1 (7s ago)   16m   10.244.2.106   acnode10.e4red   <none>           <none>
uc32-11-7968945bb4-gdccs     1/1     Running   1 (7s ago)   16m   10.244.3.153   acnode11.e4red   <none>           <none>
uc33-11-7968945bb4-lfwm2     1/1     Running   1 (6s ago)   16m   10.244.3.46    acnode11.e4red   <none>           <none>
uc34-12-6d8dfc5cbc-jdv8g     1/1     Running   1 (7s ago)   16m   10.244.4.101   acnode12.e4red   <none>           <none>
uc35-edge-67f77448c6-dvtrc   1/1     Running   1 (6s ago)   16m   10.244.7.131   raspberrypi1     <none>           <none>
uc36-edge-67f77448c6-7d95b   1/1     Running   1 (5s ago)   16m   10.244.7.214   raspberrypi1     <none>           <none>
mseyedkazemi@acnode10:/mnt/data$

mseyedkazemi@acnode10:/mnt/data$ ls
carbon-dataset
metrics_20251110_172201.csv
metrics_20251110_172201_summary.json
offline-data
mseyedkazemi@acnode10:/mnt/data$ cat metrics_20251110_172201.csv
timestamp,metric_type,latency_ms,id
1762795375,image_processing_latency,130.57398796081543,risk_1
1762795376,image_processing_latency,106.37450218200684,risk_2
1762795377,image_processing_latency,121.3834285736084,risk_3
1762795378,image_processing_latency,121.70648574829102,risk_4
1762795379,image_processing_latency,120.05352973937988,risk_5
1762795380,image_processing_latency,119.13704872131348,risk_6
1762795381,image_processing_latency,119.16160583496094,risk_7
1762795382,image_processing_latency,96.54593467712402,risk_8
1762795383,image_processing_latency,119.58050727844238,risk_9
1762795384,image_processing_latency,121.77848815917969,risk_10
1762795385,image_processing_latency,106.38546943664551,risk_11
1762795386,image_processing_latency,118.99137496948242,risk_12
1762795387,image_processing_latency,111.13238334655762,risk_13
1762795388,image_processing_latency,112.02025413513184,risk_14
1762795389,image_processing_latency,110.98885536193848,risk_15
1762795390,image_processing_latency,130.88083267211914,risk_16
1762795391,image_processing_latency,110.92257499694824,risk_17
1762795393,image_processing_latency,1174.5021343231201,risk_18
1762795394,image_processing_latency,1098.010778427124,risk_19
1762795395,image_processing_latency,1097.3656177520752,risk_20
1762795396,image_processing_latency,1098.7725257873535,risk_21
1762795397,image_processing_latency,1080.2860260009766,risk_22
1762795398,image_processing_latency,1079.064130783081,risk_23
1762795399,image_processing_latency,1079.0457725524902,risk_24
1762795400,image_processing_latency,1078.2935619354248,risk_25
1762795401,image_processing_latency,1078.7694454193115,risk_26
1762795402,image_processing_latency,1078.5932540893555,risk_27
1762795403,image_processing_latency,1080.8749198913574,risk_28
1762795404,image_processing_latency,1086.2913131713867,risk_29
1762795405,image_processing_latency,1079.5044898986816,risk_30
1762795406,image_processing_latency,1077.8403282165527,risk_31
1762795407,image_processing_latency,1078.4518718719482,risk_32
1762795408,image_processing_latency,1078.233003616333,risk_33
1762795409,image_processing_latency,1078.7506103515625,risk_34
1762795410,image_processing_latency,1076.7765045166016,risk_35
1762795411,image_processing_latency,1078.4964561462402,risk_36
1762795412,image_processing_latency,1078.066110610962,risk_37
1762795413,image_processing_latency,1077.94189453125,risk_38
1762795414,image_processing_latency,1078.4902572631836,risk_39
1762795415,image_processing_latency,1077.7039527893066,risk_40
1762795416,image_processing_latency,1076.4997005462646,risk_41
1762795417,image_processing_latency,1078.0680179595947,risk_42
1762795418,image_processing_latency,1077.5816440582275,risk_43
1762795419,image_processing_latency,1077.8014659881592,risk_44
1762795420,image_processing_latency,1077.9752731323242,risk_45
1762795421,image_processing_latency,1078.0324935913086,risk_46
1762795422,image_processing_latency,1078.1209468841553,risk_47
1762795423,image_processing_latency,1079.6294212341309,risk_48
1762795424,image_processing_latency,1077.946662902832,risk_49
1762795425,image_processing_latency,1078.341007232666,risk_50
1762795426,image_processing_latency,1083.5866928100586,risk_51
1762795427,image_processing_latency,1077.0893096923828,risk_52
1762795428,image_processing_latency,1080.125331878662,risk_53
1762795429,image_processing_latency,1079.5979499816895,risk_54
1762795430,image_processing_latency,1079.7266960144043,risk_55
1762795431,image_processing_latency,1079.1218280792236,risk_56
1762795432,image_processing_latency,1077.4552822113037,risk_57
1762795433,image_processing_latency,1078.8323879241943,risk_58
1762795434,image_processing_latency,1078.2222747802734,risk_59
1762795435,image_processing_latency,1078.1159400939941,risk_60
1762795436,image_processing_latency,1078.2740116119385,risk_61
1762795437,image_processing_latency,1078.3717632293701,risk_62
1762795438,image_processing_latency,1078.9353847503662,risk_63
1762795439,image_processing_latency,1079.258918762207,risk_64
1762795440,image_processing_latency,1078.2265663146973,risk_65
1762795441,image_processing_latency,1080.6529521942139,risk_66
1762795442,image_processing_latency,1102.0042896270752,risk_67
1762795443,image_processing_latency,1079.60844039917,risk_68
1762795444,image_processing_latency,1080.7116031646729,risk_69
1762795445,image_processing_latency,1079.2491436004639,risk_70
1762795446,yolo_latency,605.7033538818359,yolo_1
1762795446,image_processing_latency,1079.0555477142334,risk_71
1762795447,image_processing_latency,1099.8094081878662,risk_72
1762795448,image_processing_latency,1078.7622928619385,risk_73
1762795449,image_processing_latency,1089.9968147277832,risk_74
1762795450,yolo_latency,467.62800216674805,yolo_2
1762795450,image_processing_latency,1078.3190727233887,risk_75
1762795451,image_processing_latency,1079.1447162628174,risk_76
1762795452,image_processing_latency,1078.4788131713867,risk_77
1762795453,image_processing_latency,1078.521966934204,risk_78
1762795454,yolo_latency,486.6039752960205,yolo_3
1762795454,image_processing_latency,1078.632116317749,risk_79
1762795455,image_processing_latency,1079.2005062103271,risk_80
1762795456,image_processing_latency,1080.157995223999,risk_81
1762795457,image_processing_latency,1080.2690982818604,risk_82
1762795458,image_processing_latency,1077.3999691009521,risk_83
1762795459,yolo_latency,495.6943988800049,yolo_4
1762795459,image_processing_latency,1079.7789096832275,risk_84
1762795460,image_processing_latency,1079.4706344604492,risk_85
1762795461,image_processing_latency,1087.2547626495361,risk_86
1762795462,image_processing_latency,1078.7992477416992,risk_87
1762795463,image_processing_latency,1082.5700759887695,risk_88
1762795464,image_processing_latency,1087.599277496338,risk_89
1762795465,image_processing_latency,1098.6077785491943,risk_90
1762795466,image_processing_latency,1077.6245594024658,risk_91
1762795467,image_processing_latency,1077.324390411377,risk_92
1762795468,image_processing_latency,1078.0084133148193,risk_93
1762795469,image_processing_latency,1077.9774188995361,risk_94
1762795470,yolo_latency,483.3714962005615,yolo_5
1762795470,image_processing_latency,1079.343318939209,risk_95
1762795471,image_processing_latency,1080.7771682739258,risk_96
1762795472,image_processing_latency,1081.6545486450195,risk_97
1762795473,image_processing_latency,1082.2532176971436,risk_98
1762795474,image_processing_latency,1079.0493488311768,risk_99
1762795475,image_processing_latency,1079.294204711914,risk_100
1762795476,image_processing_latency,1077.45361328125,risk_101
1762795477,image_processing_latency,1077.5651931762695,risk_102
1762795478,image_processing_latency,1078.7148475646973,risk_103
1762795479,image_processing_latency,1077.3961544036865,risk_104
1762795480,image_processing_latency,1077.092170715332,risk_105
1762795481,image_processing_latency,1077.6054859161377,risk_106
1762795482,image_processing_latency,1078.1669616699219,risk_107
1762795483,image_processing_latency,1078.037977218628,risk_108
1762795484,image_processing_latency,1079.54740524292,risk_109
1762795485,image_processing_latency,1079.4167518615723,risk_110
1762795486,image_processing_latency,1078.1872272491455,risk_111
1762795487,image_processing_latency,1080.298900604248,risk_112
1762795488,image_processing_latency,1080.2109241485596,risk_113
1762795489,image_processing_latency,1078.9923667907715,risk_114
1762795490,image_processing_latency,1077.1923065185547,risk_115
1762795491,image_processing_latency,1075.7801532745361,risk_116
1762795492,image_processing_latency,1077.8648853302002,risk_117
1762795493,image_processing_latency,1078.9031982421875,risk_118
1762795494,image_processing_latency,1077.510118484497,risk_119
1762795495,image_processing_latency,1079.176902770996,risk_120
1762795496,image_processing_latency,1078.1021118164062,risk_121
1762795497,image_processing_latency,1078.1702995300293,risk_122
1762795498,image_processing_latency,1099.0777015686035,risk_123
1762795499,image_processing_latency,1078.4475803375244,risk_124
1762795500,image_processing_latency,1080.8005332946777,risk_125
1762795501,image_processing_latency,1079.9827575683594,risk_126
1762795502,image_processing_latency,1078.2785415649414,risk_127
1762795503,image_processing_latency,1080.188512802124,risk_128
1762795504,image_processing_latency,1079.8513889312744,risk_129
1762795505,image_processing_latency,1098.6855030059814,risk_130
1762795506,image_processing_latency,1090.8668041229248,risk_131
